date,origin,destination,vessel_type,freight_rate_usd_mt,bdi,bdi_lag_1,bdi_lag_7,bdi_rolling_mean_7,bdi_rolling_std_7,bdi_rolling_mean_30,bunker_vlsfo,bunker_vlsfo_lag_1,bunker_change_pct_7d,usd_inr,usd_inr_lag_1,usd_inr_change_pct_7d,bdi_momentum_14d,bunker_bdi_ratio,day_of_week,month
2023-05-08,NEWCASTLE_AU,PARADIP,PANAMAX,17.26,,8.300000190734863,8.850000381469727,8.47857141494751,0.33691893255315225,9.201724134642502,583.0,574.0,-5.747126436781609,81.78,81.81,0.0856373868363193,-7.366069694220723,69.15662491679767,0,5
2023-05-08,NEWCASTLE_AU,VIZAG,CAPESIZE,11.07,,8.300000190734863,8.850000381469727,8.47857141494751,0.33691893255315225,9.201724134642502,583.0,574.0,-5.747126436781609,81.78,81.81,0.0856373868363193,-7.366069694220723,69.15662491679767,0,5
2023-05-08,NEWCASTLE_AU,VIZAG,PANAMAX,17.29,,8.300000190734863,8.850000381469727,8.47857141494751,0.33691893255315225,9.201724134642502,583.0,574.0,-5.747126436781609,81.78,81.81,0.0856373868363193,-7.366069694220723,69.15662491679767,0,5
2023-05-09,KALIMANTAN_ID,HALDIA,PANAMAX,10.09,,8.350000381469727,8.760000228881836,8.407142843518939,0.2955060491315522,9.163793119890936,586.5,583.0,-2.508361204013378,82.04,81.78,-0.07331378299120513,-3.132244868607022,69.82035609169435,1,5
2023-05-09,KALIMANTAN_ID,PARADIP,CAPESIZE,6.15,,8.350000381469727,8.760000228881836,8.407142843518939,0.2955060491315522,9.163793119890936,586.5,583.0,-2.508361204013378,82.04,81.78,-0.07331378299120513,-3.132244868607022,69.82035609169435,1,5
2023-05-09,KALIMANTAN_ID,PARADIP,PANAMAX,9.65,,8.350000381469727,8.760000228881836,8.407142843518939,0.2955060491315522,9.163793119890936,586.5,583.0,-2.508361204013378,82.04,81.78,-0.07331378299120513,-3.132244868607022,69.82035609169435,1,5
2023-05-09,KALIMANTAN_ID,VIZAG,CAPESIZE,6.08,,8.350000381469727,8.760000228881836,8.407142843518939,0.2955060491315522,9.163793119890936,586.5,583.0,-2.508361204013378,82.04,81.78,-0.07331378299120513,-3.132244868607022,69.82035609169435,1,5
2023-05-09,KALIMANTAN_ID,VIZAG,PANAMAX,9.54,,8.350000381469727,8.760000228881836,8.407142843518939,0.2955060491315522,9.163793119890936,586.5,583.0,-2.508361204013378,82.04,81.78,-0.07331378299120513,-3.132244868607022,69.82035609169435,1,5
2023-05-09,NEWCASTLE_AU,HALDIA,PANAMAX,18.29,,8.350000381469727,8.760000228881836,8.407142843518939,0.2955060491315522,9.163793119890936,586.5,583.0,-2.508361204013378,82.04,81.78,-0.07331378299120513,-3.132244868607022,69.82035609169435,1,5
2023-05-09,NEWCASTLE_AU,PARADIP,CAPESIZE,11.44,,8.350000381469727,8.760000228881836,8.407142843518939,0.2955060491315522,9.163793119890936,586.5,583.0,-2.508361204013378,82.04,81.78,-0.07331378299120513,-3.132244868607022,69.82035609169435,1,5
2023-05-09,NEWCASTLE_AU,PARADIP,PANAMAX,17.85,,8.350000381469727,8.760000228881836,8.407142843518939,0.2955060491315522,9.163793119890936,586.5,583.0,-2.508361204013378,82.04,81.78,-0.07331378299120513,-3.132244868607022,69.82035609169435,1,5
2023-05-09,NEWCASTLE_AU,VIZAG,CAPESIZE,11.45,,8.350000381469727,8.760000228881836,8.407142843518939,0.2955060491315522,9.163793119890936,586.5,583.0,-2.508361204013378,82.04,81.78,-0.07331378299120513,-3.132244868607022,69.82035609169435,1,5
2023-05-09,NEWCASTLE_AU,VIZAG,PANAMAX,17.88,,8.350000381469727,8.760000228881836,8.407142843518939,0.2955060491315522,9.163793119890936,586.5,583.0,-2.508361204013378,82.04,81.78,-0.07331378299120513,-3.132244868607022,69.82035609169435,1,5
2023-05-10,KALIMANTAN_ID,HALDIA,PANAMAX,9.91,,8.989999771118164,8.779999732971191,8.43999992098127,0.3491894665530786,9.147586214131323,587.0,586.5,-2.25,81.94,82.04,0.24437927663734463,-1.8558960603255237,65.23915627720332,2,5
2023-05-10,KALIMANTAN_ID,PARADIP,CAPESIZE,6.04,,8.989999771118164,8.779999732971191,8.43999992098127,0.3491894665530786,9.147586214131323,587.0,586.5,-2.25,81.94,82.04,0.24437927663734463,-1.8558960603255237,65.23915627720332,2,5
2023-05-10,KALIMANTAN_ID,PARADIP,PANAMAX,9.48,,8.989999771118164,8.779999732971191,8.43999992098127,0.3491894665530786,9.147586214131323,587.0,586.5,-2.25,81.94,82.04,0.24437927663734463,-1.8558960603255237,65.23915627720332,2,5
2023-05-10,KALIMANTAN_ID,VIZAG,CAPESIZE,5.97,,8.989999771118164,8.779999732971191,8.43999992098127,0.3491894665530786,9.147586214131323,587.0,586.5,-2.25,81.94,82.04,0.24437927663734463,-1.8558960603255237,65.23915627720332,2,5
2023-05-10,KALIMANTAN_ID,VIZAG,PANAMAX,9.38,,8.989999771118164,8.779999732971191,8.43999992098127,0.3491894665530786,9.147586214131323,587.0,586.5,-2.25,81.94,82.04,0.24437927663734463,-1.8558960603255237,65.23915627720332,2,5
2023-05-10,NEWCASTLE_AU,HALDIA,PANAMAX,17.96,,8.989999771118164,8.779999732971191,8.43999992098127,0.3491894665530786,9.147586214131323,587.0,586.5,-2.25,81.94,82.04,0.24437927663734463,-1.8558960603255237,65.23915627720332,2,5
2023-05-10,NEWCASTLE_AU,PARADIP,CAPESIZE,11.23,,8.989999771118164,8.779999732971191,8.43999992098127,0.3491894665530786,9.147586214131323,587.0,586.5,-2.25,81.94,82.04,0.24437927663734463,-1.8558960603255237,65.23915627720332,2,5
2023-05-10,NEWCASTLE_AU,PARADIP,PANAMAX,17.53,,8.989999771118164,8.779999732971191,8.43999992098127,0.3491894665530786,9.147586214131323,587.0,586.5,-2.25,81.94,82.04,0.24437927663734463,-1.8558960603255237,65.23915627720332,2,5
2023-05-10,NEWCASTLE_AU,VIZAG,CAPESIZE,11.24,,8.989999771118164,8.779999732971191,8.43999992098127,0.3491894665530786,9.147586214131323,587.0,586.5,-2.25,81.94,82.04,0.24437927663734463,-1.8558960603255237,65.23915627720332,2,5
2023-05-10,NEWCASTLE_AU,VIZAG,PANAMAX,17.55,,8.989999771118164,8.779999732971191,8.43999992098127,0.3491894665530786,9.147586214131323,587.0,586.5,-2.25,81.94,82.04,0.24437927663734463,-1.8558960603255237,65.23915627720332,2,5
2023-05-11,KALIMANTAN_ID,HALDIA,PANAMAX,9.67,,8.600000381469727,8.279999732971191,8.414285727909633,0.32582496283429085,9.098620694259118,584.0,587.0,-1.0951979780960404,82.13,81.94,0.12218963831866361,-7.027022903029984,68.25581092586913,3,5
2023-05-11,KALIMANTAN_ID,PARADIP,CAPESIZE,5.89,,8.600000381469727,8.279999732971191,8.414285727909633,0.32582496283429085,9.098620694259118,584.0,587.0,-1.0951979780960404,82.13,81.94,0.12218963831866361,-7.027022903029984,68.25581092586913,3,5
2023-05-11,KALIMANTAN_ID,PARADIP,PANAMAX,9.25,,8.600000381469727,8.279999732971191,8.414285727909633,0.32582496283429085,9.098620694259118,584.0,587.0,-1.0951979780960404,82.13,81.94,0.12218963831866361,-7.027022903029984,68.25581092586913,3,5
2023-05-11,KALIMANTAN_ID,VIZAG,CAPESIZE,5.82,,8.600000381469727,8.279999732971191,8.414285727909633,0.32582496283429085,9.098620694259118,584.0,587.0,-1.0951979780960404,82.13,81.94,0.12218963831866361,-7.027022903029984,68.25581092586913,3,5
2023-05-11,KALIMANTAN_ID,VIZAG,PANAMAX,9.14,,8.600000381469727,8.279999732971191,8.414285727909633,0.32582496283429085,9.098620694259118,584.0,587.0,-1.0951979780960404,82.13,81.94,0.12218963831866361,-7.027022903029984,68.25581092586913,3,5
2023-05-11,NEWCASTLE_AU,HALDIA,PANAMAX,17.49,,8.600000381469727,8.279999732971191,8.414285727909633,0.32582496283429085,9.098620694259118,584.0,587.0,-1.0951979780960404,82.13,81.94,0.12218963831866361,-7.027022903029984,68.25581092586913,3,5
2023-05-11,NEWCASTLE_AU,PARADIP,CAPESIZE,10.94,,8.600000381469727,8.279999732971191,8.414285727909633,0.32582496283429085,9.098620694259118,584.0,587.0,-1.0951979780960404,82.13,81.94,0.12218963831866361,-7.027022903029984,68.25581092586913,3,5
2023-05-11,NEWCASTLE_AU,PARADIP,PANAMAX,17.07,,8.600000381469727,8.279999732971191,8.414285727909633,0.32582496283429085,9.098620694259118,584.0,587.0,-1.0951979780960404,82.13,81.94,0.12218963831866361,-7.027022903029984,68.25581092586913,3,5
2023-05-11,NEWCASTLE_AU,VIZAG,CAPESIZE,10.95,,8.600000381469727,8.279999732971191,8.414285727909633,0.32582496283429085,9.098620694259118,584.0,587.0,-1.0951979780960404,82.13,81.94,0.12218963831866361,-7.027022903029984,68.25581092586913,3,5
2023-05-11,NEWCASTLE_AU,VIZAG,PANAMAX,17.1,,8.600000381469727,8.279999732971191,8.414285727909633,0.32582496283429085,9.098620694259118,584.0,587.0,-1.0951979780960404,82.13,81.94,0.12218963831866361,-7.027022903029984,68.25581092586913,3,5
2023-05-12,KALIMANTAN_ID,HALDIA,PANAMAX,9.49,,8.09000015258789,8.449999809265137,8.387142930712018,0.34615572706586245,9.04482760922662,582.0,584.0,-2.828618968386023,82.17,82.13,0.2930760776651543,-11.681219570396783,72.18788491780012,4,5
2023-05-12,KALIMANTAN_ID,PARADIP,CAPESIZE,5.78,,8.09000015258789,8.449999809265137,8.387142930712018,0.34615572706586245,9.04482760922662,582.0,584.0,-2.828618968386023,82.17,82.13,0.2930760776651543,-11.681219570396783,72.18788491780012,4,5
2023-05-12,KALIMANTAN_ID,PARADIP,PANAMAX,9.08,,8.09000015258789,8.449999809265137,8.387142930712018,0.34615572706586245,9.04482760922662,582.0,584.0,-2.828618968386023,82.17,82.13,0.2930760776651543,-11.681219570396783,72.18788491780012,4,5
2023-05-12,KALIMANTAN_ID,VIZAG,CAPESIZE,5.71,,8.09000015258789,8.449999809265137,8.387142930712018,0.34615572706586245,9.04482760922662,582.0,584.0,-2.828618968386023,82.17,82.13,0.2930760776651543,-11.681219570396783,72.18788491780012,4,5
2023-05-12,KALIMANTAN_ID,VIZAG,PANAMAX,8.97,,8.09000015258789,8.449999809265137,8.387142930712018,0.34615572706586245,9.04482760922662,582.0,584.0,-2.828618968386023,82.17,82.13,0.2930760776651543,-11.681219570396783,72.18788491780012,4,5
2023-05-12,NEWCASTLE_AU,HALDIA,PANAMAX,17.15,,8.09000015258789,8.449999809265137,8.387142930712018,0.34615572706586245,9.04482760922662,582.0,584.0,-2.828618968386023,82.17,82.13,0.2930760776651543,-11.681219570396783,72.18788491780012,4,5
2023-05-12,NEWCASTLE_AU,PARADIP,CAPESIZE,10.72,,8.09000015258789,8.449999809265137,8.387142930712018,0.34615572706586245,9.04482760922662,582.0,584.0,-2.828618968386023,82.17,82.13,0.2930760776651543,-11.681219570396783,72.18788491780012,4,5
2023-05-12,NEWCASTLE_AU,PARADIP,PANAMAX,16.74,,8.09000015258789,8.449999809265137,8.387142930712018,0.34615572706586245,9.04482760922662,582.0,584.0,-2.828618968386023,82.17,82.13,0.2930760776651543,-11.681219570396783,72.18788491780012,4,5
2023-05-12,NEWCASTLE_AU,VIZAG,CAPESIZE,10.73,,8.09000015258789,8.449999809265137,8.387142930712018,0.34615572706586245,9.04482760922662,582.0,584.0,-2.828618968386023,82.17,82.13,0.2930760776651543,-11.681219570396783,72.18788491780012,4,5
2023-05-12,NEWCASTLE_AU,VIZAG,PANAMAX,16.76,,8.09000015258789,8.449999809265137,8.387142930712018,0.34615572706586245,9.04482760922662,582.0,584.0,-2.828618968386023,82.17,82.13,0.2930760776651543,-11.681219570396783,72.18788491780012,4,5
2023-05-15,KALIMANTAN_ID,HALDIA,PANAMAX,9.23,,7.71999979019165,7.929999828338623,8.28285721370152,0.4250378672616844,8.96275862332048,573.0,582.0,-0.6825938566552902,82.3,82.17,0.41549553953318275,-12.072892653959482,75.38860308512415,0,5
2023-05-15,KALIMANTAN_ID,PARADIP,CAPESIZE,5.63,,7.71999979019165,7.929999828338623,8.28285721370152,0.4250378672616844,8.96275862332048,573.0,582.0,-0.6825938566552902,82.3,82.17,0.41549553953318275,-12.072892653959482,75.38860308512415,0,5
2023-05-15,KALIMANTAN_ID,PARADIP,PANAMAX,8.84,,7.71999979019165,7.929999828338623,8.28285721370152,0.4250378672616844,8.96275862332048,573.0,582.0,-0.6825938566552902,82.3,82.17,0.41549553953318275,-12.072892653959482,75.38860308512415,0,5
2023-05-15,KALIMANTAN_ID,VIZAG,CAPESIZE,5.56,,7.71999979019165,7.929999828338623,8.28285721370152,0.4250378672616844,8.96275862332048,573.0,582.0,-0.6825938566552902,82.3,82.17,0.41549553953318275,-12.072892653959482,75.38860308512415,0,5
2023-05-15,KALIMANTAN_ID,VIZAG,PANAMAX,8.74,,7.71999979019165,7.929999828338623,8.28285721370152,0.4250378672616844,8.96275862332048,573.0,582.0,-0.6825938566552902,82.3,82.17,0.41549553953318275,-12.072892653959482,75.38860308512415,0,5
2023-05-15,NEWCASTLE_AU,HALDIA,PANAMAX,16.65,,7.71999979019165,7.929999828338623,8.28285721370152,0.4250378672616844,8.96275862332048,573.0,582.0,-0.6825938566552902,82.3,82.17,0.41549553953318275,-12.072892653959482,75.38860308512415,0,5
2023-05-15,NEWCASTLE_AU,PARADIP,CAPESIZE,10.41,,7.71999979019165,7.929999828338623,8.28285721370152,0.4250378672616844,8.96275862332048,573.0,582.0,-0.6825938566552902,82.3,82.17,0.41549553953318275,-12.072892653959482,75.38860308512415,0,5
2023-05-15,NEWCASTLE_AU,PARADIP,PANAMAX,16.26,,7.71999979019165,7.929999828338623,8.28285721370152,0.4250378672616844,8.96275862332048,573.0,582.0,-0.6825938566552902,82.3,82.17,0.41549553953318275,-12.072892653959482,75.38860308512415,0,5
2023-05-15,NEWCASTLE_AU,VIZAG,CAPESIZE,10.42,,7.71999979019165,7.929999828338623,8.28285721370152,0.4250378672616844,8.96275862332048,573.0,582.0,-0.6825938566552902,82.3,82.17,0.41549553953318275,-12.072892653959482,75.38860308512415,0,5
2023-05-15,NEWCASTLE_AU,VIZAG,PANAMAX,16.28,,7.71999979019165,7.929999828338623,8.28285721370152,0.4250378672616844,8.96275862332048,573.0,582.0,-0.6825938566552902,82.3,82.17,0.41549553953318275,-12.072892653959482,75.38860308512415,0,5
2023-05-16,KALIMANTAN_ID,HALDIA,PANAMAX,9.28,,7.289999961853027,8.300000190734863,8.191428661346436,0.5607563431772236,8.868965510664315,580.5,573.0,0.17482517482517482,82.26,82.3,0.6974183286430847,-16.78082452763184,78.60082345656838,1,5
2023-05-16,KALIMANTAN_ID,PARADIP,CAPESIZE,5.66,,7.289999961853027,8.300000190734863,8.191428661346436,0.5607563431772236,8.868965510664315,580.5,573.0,0.17482517482517482,82.26,82.3,0.6974183286430847,-16.78082452763184,78.60082345656838,1,5
2023-05-16,KALIMANTAN_ID,PARADIP,PANAMAX,8.89,,7.289999961853027,8.300000190734863,8.191428661346436,0.5607563431772236,8.868965510664315,580.5,573.0,0.17482517482517482,82.26,82.3,0.6974183286430847,-16.78082452763184,78.60082345656838,1,5
2023-05-16,KALIMANTAN_ID,VIZAG,CAPESIZE,5.59,,7.289999961853027,8.300000190734863,8.191428661346436,0.5607563431772236,8.868965510664315,580.5,573.0,0.17482517482517482,82.26,82.3,0.6974183286430847,-16.78082452763184,78.60082345656838,1,5
2023-05-16,KALIMANTAN_ID,VIZAG,PANAMAX,8.78,,7.289999961853027,8.300000190734863,8.191428661346436,0.5607563431772236,8.868965510664315,580.5,573.0,0.17482517482517482,82.26,82.3,0.6974183286430847,-16.78082452763184,78.60082345656838,1,5
2023-05-16,NEWCASTLE_AU,HALDIA,PANAMAX,16.76,,7.289999961853027,8.300000190734863,8.191428661346436,0.5607563431772236,8.868965510664315,580.5,573.0,0.17482517482517482,82.26,82.3,0.6974183286430847,-16.78082452763184,78.60082345656838,1,5
2023-05-16,NEWCASTLE_AU,PARADIP,CAPESIZE,10.48,,7.289999961853027,8.300000190734863,8.191428661346436,0.5607563431772236,8.868965510664315,580.5,573.0,0.17482517482517482,82.26,82.3,0.6974183286430847,-16.78082452763184,78.60082345656838,1,5
2023-05-16,NEWCASTLE_AU,PARADIP,PANAMAX,16.37,,7.289999961853027,8.300000190734863,8.191428661346436,0.5607563431772236,8.868965510664315,580.5,573.0,0.17482517482517482,82.26,82.3,0.6974183286430847,-16.78082452763184,78.60082345656838,1,5
2023-05-16,NEWCASTLE_AU,VIZAG,CAPESIZE,10.49,,7.289999961853027,8.300000190734863,8.191428661346436,0.5607563431772236,8.868965510664315,580.5,573.0,0.17482517482517482,82.26,82.3,0.6974183286430847,-16.78082452763184,78.60082345656838,1,5
2023-05-16,NEWCASTLE_AU,VIZAG,PANAMAX,16.38,,7.289999961853027,8.300000190734863,8.191428661346436,0.5607563431772236,8.868965510664315,580.5,573.0,0.17482517482517482,82.26,82.3,0.6974183286430847,-16.78082452763184,78.60082345656838,1,5
2023-05-17,KALIMANTAN_ID,HALDIA,PANAMAX,9.31,,7.21999979019165,8.350000381469727,8.037142889840263,0.6648237408235236,8.762413764822073,583.0,580.5,1.132404181184669,82.39,82.26,0.5500550055005535,-18.14058911556976,80.40166438627985,2,5
2023-05-17,KALIMANTAN_ID,PARADIP,CAPESIZE,5.67,,7.21999979019165,8.350000381469727,8.037142889840263,0.6648237408235236,8.762413764822073,583.0,580.5,1.132404181184669,82.39,82.26,0.5500550055005535,-18.14058911556976,80.40166438627985,2,5
2023-05-17,KALIMANTAN_ID,PARADIP,PANAMAX,8.92,,7.21999979019165,8.350000381469727,8.037142889840263,0.6648237408235236,8.762413764822073,583.0,580.5,1.132404181184669,82.39,82.26,0.5500550055005535,-18.14058911556976,80.40166438627985,2,5
2023-05-17,KALIMANTAN_ID,VIZAG,CAPESIZE,5.6,,7.21999979019165,8.350000381469727,8.037142889840263,0.6648237408235236,8.762413764822073,583.0,580.5,1.132404181184669,82.39,82.26,0.5500550055005535,-18.14058911556976,80.40166438627985,2,5
2023-05-17,KALIMANTAN_ID,VIZAG,PANAMAX,8.81,,7.21999979019165,8.350000381469727,8.037142889840263,0.6648237408235236,8.762413764822073,583.0,580.5,1.132404181184669,82.39,82.26,0.5500550055005535,-18.14058911556976,80.40166438627985,2,5
2023-05-17,NEWCASTLE_AU,HALDIA,PANAMAX,16.82,,7.21999979019165,8.350000381469727,8.037142889840263,0.6648237408235236,8.762413764822073,583.0,580.5,1.132404181184669,82.39,82.26,0.5500550055005535,-18.14058911556976,80.40166438627985,2,5
2023-05-17,NEWCASTLE_AU,PARADIP,CAPESIZE,10.52,,7.21999979019165,8.350000381469727,8.037142889840263,0.6648237408235236,8.762413764822073,583.0,580.5,1.132404181184669,82.39,82.26,0.5500550055005535,-18.14058911556976,80.40166438627985,2,5
2023-05-17,NEWCASTLE_AU,PARADIP,PANAMAX,16.42,,7.21999979019165,8.350000381469727,8.037142889840263,0.6648237408235236,8.762413764822073,583.0,580.5,1.132404181184669,82.39,82.26,0.5500550055005535,-18.14058911556976,80.40166438627985,2,5
2023-05-17,NEWCASTLE_AU,VIZAG,CAPESIZE,10.52,,7.21999979019165,8.350000381469727,8.037142889840263,0.6648237408235236,8.762413764822073,583.0,580.5,1.132404181184669,82.39,82.26,0.5500550055005535,-18.14058911556976,80.40166438627985,2,5
2023-05-17,NEWCASTLE_AU,VIZAG,PANAMAX,16.44,,7.21999979019165,8.350000381469727,8.037142889840263,0.6648237408235236,8.762413764822073,583.0,580.5,1.132404181184669,82.39,82.26,0.5500550055005535,-18.14058911556976,80.40166438627985,2,5
2023-05-18,KALIMANTAN_ID,HALDIA,PANAMAX,9.51,,7.21999979019165,8.989999771118164,7.875714233943394,0.7117317140605598,8.665862017664416,595.0,583.0,0.0,82.77,82.39,0.7459036439227188,-18.41808498326167,80.74792478415358,3,5
2023-05-18,KALIMANTAN_ID,PARADIP,CAPESIZE,5.8,,7.21999979019165,8.989999771118164,7.875714233943394,0.7117317140605598,8.665862017664416,595.0,583.0,0.0,82.77,82.39,0.7459036439227188,-18.41808498326167,80.74792478415358,3,5
2023-05-18,KALIMANTAN_ID,PARADIP,PANAMAX,9.11,,7.21999979019165,8.989999771118164,7.875714233943394,0.7117317140605598,8.665862017664416,595.0,583.0,0.0,82.77,82.39,0.7459036439227188,-18.41808498326167,80.74792478415358,3,5
2023-05-18,KALIMANTAN_ID,VIZAG,CAPESIZE,5.73,,7.21999979019165,8.989999771118164,7.875714233943394,0.7117317140605598,8.665862017664416,595.0,583.0,0.0,82.77,82.39,0.7459036439227188,-18.41808498326167,80.74792478415358,3,5
2023-05-18,KALIMANTAN_ID,VIZAG,PANAMAX,9.0,,7.21999979019165,8.989999771118164,7.875714233943394,0.7117317140605598,8.665862017664416,595.0,583.0,0.0,82.77,82.39,0.7459036439227188,-18.41808498326167,80.74792478415358,3,5
2023-05-18,NEWCASTLE_AU,HALDIA,PANAMAX,17.23,,7.21999979019165,8.989999771118164,7.875714233943394,0.7117317140605598,8.665862017664416,595.0,583.0,0.0,82.77,82.39,0.7459036439227188,-18.41808498326167,80.74792478415358,3,5
2023-05-18,NEWCASTLE_AU,PARADIP,CAPESIZE,10.77,,7.21999979019165,8.989999771118164,7.875714233943394,0.7117317140605598,8.665862017664416,595.0,583.0,0.0,82.77,82.39,0.7459036439227188,-18.41808498326167,80.74792478415358,3,5
2023-05-18,NEWCASTLE_AU,PARADIP,PANAMAX,16.82,,7.21999979019165,8.989999771118164,7.875714233943394,0.7117317140605598,8.665862017664416,595.0,583.0,0.0,82.77,82.39,0.7459036439227188,-18.41808498326167,80.74792478415358,3,5
2023-05-18,NEWCASTLE_AU,VIZAG,CAPESIZE,10.78,,7.21999979019165,8.989999771118164,7.875714233943394,0.7117317140605598,8.665862017664416,595.0,583.0,0.0,82.77,82.39,0.7459036439227188,-18.41808498326167,80.74792478415358,3,5
2023-05-18,NEWCASTLE_AU,VIZAG,PANAMAX,16.84,,7.21999979019165,8.989999771118164,7.875714233943394,0.7117317140605598,8.665862017664416,595.0,583.0,0.0,82.77,82.39,0.7459036439227188,-18.41808498326167,80.74792478415358,3,5
2023-05-19,KALIMANTAN_ID,HALDIA,PANAMAX,9.45,,7.489999771118164,8.600000381469727,7.66142851965768,0.5204304330463134,8.585861995302398,589.0,595.0,1.4492753623188406,82.65,82.77,0.8898098488542049,-14.497721741792468,79.43925476397897,4,5
2023-05-19,KALIMANTAN_ID,PARADIP,CAPESIZE,5.76,,7.489999771118164,8.600000381469727,7.66142851965768,0.5204304330463134,8.585861995302398,589.0,595.0,1.4492753623188406,82.65,82.77,0.8898098488542049,-14.497721741792468,79.43925476397897,4,5
2023-05-19,KALIMANTAN_ID,PARADIP,PANAMAX,9.05,,7.489999771118164,8.600000381469727,7.66142851965768,0.5204304330463134,8.585861995302398,589.0,595.0,1.4492753623188406,82.65,82.77,0.8898098488542049,-14.497721741792468,79.43925476397897,4,5
2023-05-19,KALIMANTAN_ID,VIZAG,CAPESIZE,5.69,,7.489999771118164,8.600000381469727,7.66142851965768,0.5204304330463134,8.585861995302398,589.0,595.0,1.4492753623188406,82.65,82.77,0.8898098488542049,-14.497721741792468,79.43925476397897,4,5
2023-05-19,KALIMANTAN_ID,VIZAG,PANAMAX,8.94,,7.489999771118164,8.600000381469727,7.66142851965768,0.5204304330463134,8.585861995302398,589.0,595.0,1.4492753623188406,82.65,82.77,0.8898098488542049,-14.497721741792468,79.43925476397897,4,5
2023-05-19,NEWCASTLE_AU,HALDIA,PANAMAX,17.1,,7.489999771118164,8.600000381469727,7.66142851965768,0.5204304330463134,8.585861995302398,589.0,595.0,1.4492753623188406,82.65,82.77,0.8898098488542049,-14.497721741792468,79.43925476397897,4,5
2023-05-19,NEWCASTLE_AU,PARADIP,CAPESIZE,10.69,,7.489999771118164,8.600000381469727,7.66142851965768,0.5204304330463134,8.585861995302398,589.0,595.0,1.4492753623188406,82.65,82.77,0.8898098488542049,-14.497721741792468,79.43925476397897,4,5
2023-05-19,NEWCASTLE_AU,PARADIP,PANAMAX,16.7,,7.489999771118164,8.600000381469727,7.66142851965768,0.5204304330463134,8.585861995302398,589.0,595.0,1.4492753623188406,82.65,82.77,0.8898098488542049,-14.497721741792468,79.43925476397897,4,5
2023-05-19,NEWCASTLE_AU,VIZAG,CAPESIZE,10.7,,7.489999771118164,8.600000381469727,7.66142851965768,0.5204304330463134,8.585861995302398,589.0,595.0,1.4492753623188406,82.65,82.77,0.8898098488542049,-14.497721741792468,79.43925476397897,4,5
2023-05-19,NEWCASTLE_AU,VIZAG,PANAMAX,16.72,,7.489999771118164,8.600000381469727,7.66142851965768,0.5204304330463134,8.585861995302398,589.0,595.0,1.4492753623188406,82.65,82.77,0.8898098488542049,-14.497721741792468,79.43925476397897,4,5
2023-05-22,KALIMANTAN_ID,HALDIA,PANAMAX,9.45,,7.409999847412109,8.09000015258789,7.491428443363735,0.31756523469120174,8.546666590372721,589.5,589.0,0.34071550255536626,82.83,82.65,0.8664876739077472,-15.603643818055879,79.48718112399207,0,5
2023-05-22,KALIMANTAN_ID,PARADIP,CAPESIZE,5.76,,7.409999847412109,8.09000015258789,7.491428443363735,0.31756523469120174,8.546666590372721,589.5,589.0,0.34071550255536626,82.83,82.65,0.8664876739077472,-15.603643818055879,79.48718112399207,0,5
2023-05-22,KALIMANTAN_ID,PARADIP,PANAMAX,9.04,,7.409999847412109,8.09000015258789,7.491428443363735,0.31756523469120174,8.546666590372721,589.5,589.0,0.34071550255536626,82.83,82.65,0.8664876739077472,-15.603643818055879,79.48718112399207,0,5
2023-05-22,KALIMANTAN_ID,VIZAG,CAPESIZE,5.69,,7.409999847412109,8.09000015258789,7.491428443363735,0.31756523469120174,8.546666590372721,589.5,589.0,0.34071550255536626,82.83,82.65,0.8664876739077472,-15.603643818055879,79.48718112399207,0,5
2023-05-22,KALIMANTAN_ID,VIZAG,PANAMAX,8.94,,7.409999847412109,8.09000015258789,7.491428443363735,0.31756523469120174,8.546666590372721,589.5,589.0,0.34071550255536626,82.83,82.65,0.8664876739077472,-15.603643818055879,79.48718112399207,0,5
2023-05-22,NEWCASTLE_AU,HALDIA,PANAMAX,17.09,,7.409999847412109,8.09000015258789,7.491428443363735,0.31756523469120174,8.546666590372721,589.5,589.0,0.34071550255536626,82.83,82.65,0.8664876739077472,-15.603643818055879,79.48718112399207,0,5
2023-05-22,NEWCASTLE_AU,PARADIP,CAPESIZE,10.69,,7.409999847412109,8.09000015258789,7.491428443363735,0.31756523469120174,8.546666590372721,589.5,589.0,0.34071550255536626,82.83,82.65,0.8664876739077472,-15.603643818055879,79.48718112399207,0,5
2023-05-22,NEWCASTLE_AU,PARADIP,PANAMAX,16.69,,7.409999847412109,8.09000015258789,7.491428443363735,0.31756523469120174,8.546666590372721,589.5,589.0,0.34071550255536626,82.83,82.65,0.8664876739077472,-15.603643818055879,79.48718112399207,0,5
2023-05-22,NEWCASTLE_AU,VIZAG,CAPESIZE,10.69,,7.409999847412109,8.09000015258789,7.491428443363735,0.31756523469120174,8.546666590372721,589.5,589.0,0.34071550255536626,82.83,82.65,0.8664876739077472,-15.603643818055879,79.48718112399207,0,5
2023-05-22,NEWCASTLE_AU,VIZAG,PANAMAX,16.71,,7.409999847412109,8.09000015258789,7.491428443363735,0.31756523469120174,8.546666590372721,589.5,589.0,0.34071550255536626,82.83,82.65,0.8664876739077472,-15.603643818055879,79.48718112399207,0,5
2023-05-23,KALIMANTAN_ID,HALDIA,PANAMAX,9.28,,7.389999866485596,7.71999979019165,7.391428402491978,0.17658127383276243,8.462666591008505,585.0,589.5,0.9417808219178082,82.84,82.83,0.8523073176671166,-10.748791004685557,79.76996084579686,1,5
